"job_id","job_title","salary_year_avg","job_posted_date","company_name","skills"
233235,"Business Strategy Analyst (Deposit Analytics) (San Antonio, TX)","138640.0","2023-10-12 07:01:37","USAA","sql"
233235,"Business Strategy Analyst (Deposit Analytics) (San Antonio, TX)","138640.0","2023-10-12 07:01:37","USAA","python"
233235,"Business Strategy Analyst (Deposit Analytics) (San Antonio, TX)","138640.0","2023-10-12 07:01:37","USAA","r"
233235,"Business Strategy Analyst (Deposit Analytics) (San Antonio, TX)","138640.0","2023-10-12 07:01:37","USAA","phoenix"
233235,"Business Strategy Analyst (Deposit Analytics) (San Antonio, TX)","138640.0","2023-10-12 07:01:37","USAA","excel"
233235,"Business Strategy Analyst (Deposit Analytics) (San Antonio, TX)","138640.0","2023-10-12 07:01:37","USAA","tableau"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","sql"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","python"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","nosql"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","r"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","sas"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","snowflake"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","hadoop"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","phoenix"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","tableau"
73424,"Bank Business Intelligence Analyst Senior","138640.0","2023-05-29 18:00:56","USAA","sas"
